tweet,label,label_name
ìkíni ní ilẹ̀ yorùbá sí ẹni tí ń ṣe àárẹ̀ ẹ pẹ̀lẹ́ o ẹ má fi ara sílẹ̀ sí àwọn tí wọ́n ń ya ara wọn ó dàbọ̀ ìpàdé wa bíi oyinó dàbọ̀ kí a má pàdé mọ́ sí ẹni tí èèyàn pàdé lọ́nà ẹ pẹ̀lẹ́ o ẹ yára lọ sí ẹni tí ó ń sinmi ẹ kúu ìsinmi,1,neutral
all the àkọ́bísfirst borns a little help here please ẹ bá mi parí gbólóhùn yi,1,neutral
èmi fẹ́ mọ ohun tí yíó ṣẹlẹ̀ kẹ́yìn,1,neutral
ijọba orilẹede naijiria ti sọ wipe awọn ko mo nkankan nipa ibi ti adari ikọ ipob nnamdi kanu farapamọ si lati igba ti ikọ ọmọogun naijiria ti se ikọlu operation python dance lagbegbe ilaoorun gunsu orilẹede naijiria,1,neutral
sampala ati aadun àgbàdo ️ ẹ̀kọ́ ògì àti,1,neutral
gẹ́gẹ́ bí onígbá iyùn ṣe dá a lábàá wípé kí n máa sọ ìdáhùn ìbéèrè tí ẹnikẹ́ni kò bá gbà bí ó bá di agogo mẹ́,1,neutral
what is the name of the yorùbá deity that is known for treating people with herbs and leaves kíni orúkọ òrìṣà yorùbá tí ó ma ń tọ́jú èèyàn pẹ̀lú ewé àti egbò,1,neutral
ogun korakora ni je ekuru funfun ogun onire agba agbo bi e ba gunyan nile efi toogun sile bi e ba rooka nile efi toogun sile nitori ogun lo roko ogun lo pa ajuba,1,neutral
bi eniyan ko ba gbagboa sa ka awon itan ijapa,1,neutral
gẹ́gẹ́ bíi ìgbàgbọ́ àwọn yorùbá ṣe lọ lórí ìṣẹ̀dá ara ènìyàn ọbàtálá àti ògún ni wọ́n ṣẹ́dá ara ènìyàn ògún ló ṣẹ́dá apá àti ẹsẹ̀ ènìyàn ọbàtálá ló ṣẹ́dá ara ọmọ nínú oyún àjàlá ló mọ orí ọmọ nínú ìyá rẹ̀,1,neutral
a má ńkóo létíi ajọ̀ọ gaàrí a ó tẹ̀ ẹ́ mọ́wọ́ fi iyọ̀ pa á yanán a ó sì fi àgbọn jẹ ẹ́ bí a bá fẹ́,1,neutral
èṣù níí gba ẹbọ bẹ́ẹ̀ ni kò mọ ifáá dá,1,neutral
snack àádùn a yorùbá snack made of roasted corn flour palm oil and other ingredients of choice ìpanu àádùn ìpanu àwọn yorùbá tí wọ́n fi àgbàdo yíyan epo àti àwọn èròjà tí ó wùn wọ̀ọ́n ṣe,1,neutral
time to create new alo oh alo ounje omo ibadan a mu de oyo talo mo oh,1,neutral
she o so pe mo gbo jamani mo si gbo yoruba ati awusa bẹ́ẹ̀ni moṣebí ó ló gbọ́ èdè mẹ́ta yìí,1,neutral
fífi àlejò sí ìyára tàbí ibi tí yóò forí lélẹ̀ sùn sí ni à ń pè ní sísọ lọ́jọ̀ fún àpẹẹrẹ bí mo bá ní nígbà tí mo lọ kí babá sọ mí ní ọjọ̀ ohun tí mò ń sọ ni wípé ọọ̀ní fún mi níyàrá tí mo dé sí,1,neutral
hehe ojoojúmọ́ ni tuntun tiẹ̀ njáde báyìí bẹ́ẹ̀ aṣọ ara rẹ̀ nìkan ni wọ́n pààrọ̀ nkankanáà ni nbẹ nínú,1,neutral
sọ àwọn ọ̀rọ̀ ní yorùbá pronounce words in yoruba duck pẹ́pẹ́yẹ bird ẹyẹ hen adìẹ pls subscribe to our youtube channel for more link in the bio,1,neutral
ògùngùn ìsòyè kúlúsọ méjì koríko tí ẹṣin ń jẹ méje igorí àṣẹ̀ṣẹ̀yọ màrìwò ọ̀pẹ ikoidẹ ayékòótọ́ kan ẹ̀bọ́ ẹsẹ̀ àkùkọ irun abíyá adìẹ,1,neutral
onírúurú ọ̀nà ni à ń gbà ṣe irun orí irun ọmọdé kò jọ tàgbà ti ọkùnrin yàtọ̀ sí ti obìnrin ti olóòṣà dúró gedegbe,1,neutral
wọ́n á ní ọjọ́ a bá kú là á di ère ǹjẹ́ ó ní ìdí tí àwọn àgbà fi pa òwe bẹ́ẹ̀ ndan ọ̀rọ̀ ń bọ̀ lórí ẹ̀ láìpẹ́,1,neutral
eje ki a fi ede geesi sile leni oruko temi ni saka kolamiposi basit omo bibi ilu oyo nimi httpst,1,neutral
orúkọ òmíràn fún ẹ̀dá èèyàn ní yorùbá ni ọmọ adáríhurun ẹ̀dá tí ó dá hu irun ní orí,1,neutral
bá ò kú ìṣe òtán,1,neutral
kọ́nsónáǹtì méjì ò lè tẹ̀lé ara wọn nínú ọ̀rọ̀ àyà fi kọ́nsónáǹtì ń ìdí èyí ni wípé kọ́nsónáǹtì n lè dá dúró ní aiyé tirẹ̀ nínú ọ̀rọ̀ tàbí gbólóhùn bíi àpẹẹrẹ ǹkan = ǹ + kan báyọ̀ ń lọ sí òde kọ́nsónáǹtì ò sì lè gbẹ̀hìn ọ̀rọ̀,1,neutral
kòsẹ́ni tí kò ní kú tí oko baba rẹ̀ kò ní di ìgbòòrò ọlọ́run ọba nìkan ni àìnípẹ̀kun,1,neutral
gbogbo orin yorùbá laapapo gbefun yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni □ yoruba tv,1,neutral
ìdáhùn sí àwọn ìbéèrè àná,1,neutral
èmi náà lè rí kí n sọ bójú bárí ẹnu a sọ ohun ojú rí ló yà àwòyán an rẹ̀ bí èmi náà rí mà á yà á mà á rò far,1,neutral
àwọn wo ni à ń pè ní arọ́kin níbo la ti lè rí wọn,1,neutral
ǹjẹ́ o ti ṣetán láti tẹ̀lé àwọn ìlànà tí mo ti là kalẹ̀ wọ̀nyìí ìyá bí ọmọọ rẹ̀ léèrè bẹ́ẹ̀ ni ìyáà mi ó dá ìyáa rẹ̀ lóhùn,1,neutral
bí òréré bí òréré bí òréré ṣé ìsubú yíò ní lópin ni from ìrìnkèrindò álíísì nílẹ̀ àràmàndà page,1,neutral
ẹiyẹ igúnugún kìí ṣe ẹiyẹ lásán sí àwọn yorùbá ẹiyẹ tí wọ́n fi ń pa ọfọ̀ ògèdè àyájọ́ ni ẹiyẹ tí ó sì ní ṣe pẹ̀lú ẹbọ rírú ni wọ́n gbàgbọ́ wípé igúnugún ń jẹ ẹbọ kìí ṣe ẹiyẹ tí èèyàn gbọ́dọ̀ pa àwòrán encyclopedia britannica,1,neutral
àwọn wo ni yorùbá ń pè ní agbógungbọ́rọ̀,1,neutral
kí ni ìyàtọ̀ tí ó wà láàárín ọ̀kẹ́rẹ́ àti ikún,1,neutral
ó tán lẹ́nu ó kù níkùn ìpàdé wa wọ̀ọ̀ bí ọjọ́rọ̀,1,neutral
ìgbàgbọ́ kan wà láàárín àwọn yorùbá wípé bí èèyàn bá kú ẹ̀mí ẹni náà ma lọ fi ara han àwọn èèyàn rẹ̀ ní ilé tàbí ní ibikíbi tó bá ti bá wọn òkú ẹni bẹ́ẹ̀ lè fi ara hàn nípa kí èèyàn tó jọ ẹni tó kú yẹn pẹ̀lú ìrísí àti ara kọjá lára èèyàn nínú ẹbí láì,1,neutral
nígbà tí ó débẹ̀ ó pa ìhánran galà kan ó ní kín ni oníbùjé pa ẹ ò wo ekùtù àti atàn kín ni oníbùjé pa ẹ wo ekùtù àti atàn,1,neutral
jagunjagun ò ṣe é fi ogun mú,1,neutral
ìrísí àti ìlànà tí a fi gbọ́ àwọn àkàrà ìbílẹ̀ wọ̀nyí la fi sọ wọ́n lórúkọ,1,neutral
ẹ sọ bí ẹ ṣe fẹ́ lòó nínú gbólóhùn kan nítori ìtumọ̀ lè yàtọ̀ díẹ̀ ó lè jẹ́ ìsègùn àbí ìwòsàn àbí ìlera,1,neutral
èdè ni àrokò òkúta rìbìtì ní ẹ̀bà ọ̀nà ní ìtumọ̀ fún arìnrìnàjò ewé igi ọ̀dàn tí a dà sí ẹnu àbáwọlé ẹnìkan èdè ni,1,neutral
díá fún ewújì tí yóò gba sẹ́kẹ́ idẹ lálàde ọ̀run ẹbọ ní wọ́n máà fojú di òun ò ó ní sẹ́kẹ́ idẹ tí òun gbà yìí kí wọ́n máà fojú di òun ò,1,neutral
social media ni ahun pe ni gbagede ajoso ni ede yoruba awaon ojogbon ati lo so be,1,neutral
idi ayunre lmaoo try ilorin idi ape idi arere idi osan idi mango ìdí òro,1,neutral
òkú ògálántá ni òkú tí a fi aṣọ wé kí a tó ó gbé e sin sínú ibojì kí ni à ń pe òkú tí a ò fi aṣọ wé ká tó ó sin ín a òkú àìwé b òkú ògolonto d òkú onípàkìtì ️,1,neutral
odabi ilu china rt ìlú ẹgbàágbèje oníṣọ̀nà ìlú tí wọ́n ti ń gun kẹ̀kẹ́ kí wọ́n to gun ọkọ̀ ayọ́kẹ́lẹ́,1,neutral
ìṣó mọ́kànlélọ́gbọ̀n níròó ara ọ̀pá nì dúró fún iye ọdún tí ọ̀rànmíyàn ló láyé ìsó náà dúró fún ọdún lórí ìtẹ́ àti ọmọdún rẹ̀,1,neutral
mùtúmùwà ló wá láti wá bu omi òkun àti ọ̀sà ìlú èkó arómirẹ̀ mu ọ̀fẹ́ kọ́ ni omi òkun àti tọ̀sà èkó arómisà lẹ̀gbẹlẹ̀gbẹ,1,neutral
orílè̟èdè náà ìbáà wà ní òmìnira tàbí kí ó wà lábé̟ ìs̟àkóso ilè̟ mìíràn wo̟n ìbáà má dàá ìjo̟ba ara wo̟n s̟e tàbí kí wó̟n wà lábé̟ ìkánilápákò yòówù tí ìbáà fé̟ dí òmìnira wo̟n ló̟wó̟ gé̟gé̟ bí orílè̟èdè,1,neutral
igba = igba mẹ́taẹgbẹ̀ta = igba mẹ́fàẹgbẹ̀fà = igba mẹ́wàáẹgbàá = =,1,neutral
ìjẹ̀bú communities lagos mọ́lájoyè kétu odò ẹ̀gírí ìrayè òdómọ́lá imòkùn odò gbọ́nlé odò ṣíwọnlóyè tẹ̀mù ìrágùṣì igbó ńlá ìjì jégbéndé ògùn ìjẹ̀bú igbó ìjẹ̀bú òde imodi ìjàsí odò lẹ́mọ odò rẹ́mọ ìmàkà odògbólú atan ìláàdó mámu,1,neutral
kíni ìdí tí fi ní kí a má fọwọ́ gbòjò gtgtgt,1,neutral
díẹ̀ nínú ohun tí ẹ ó rí nínú fánrán náà,1,neutral
nítesíwájú sí i àkọsẹ̀jáyé ẹni ní ṣàlàyé ẹgbẹ́ tí ẹní tọ̀ wá ṣáyé,1,neutral
àdìsá kẹ̀ ta ló fún yín lóríkì àràbarà yìí orúkọ oríkì káyọ̀dé nù n o,1,neutral
ògún alágbẹ̀dẹ ògún ìkọlà ògún onígbàjamọ̀ ògún gbẹ́nàgbẹ́nà ògún onírè ògún alápatà ògún isòwò,1,neutral
irun ṣùkú yìí táa tún ma ń pè ní alágogo ni ọbintun tí ń relé ọkọ máa ńdì àrà ni oníṣùkú lè fi irun un rẹ̀ ṣe,1,neutral
ẹgbẹ́ agbábọ́ọ̀lù wo ló ma gbé kan ṣánlẹ̀ nígbàtí bá gbéná wo ojú man city lónìí |,1,neutral
e wo foto ayeye igbeyawo omo ajimobi ati omo danguje nipinle kano fofo,1,neutral
foto aare goodluck jonathan laafin awon oba alaye,1,neutral
eniyan se kole nm fun sultan ijoba sokoto ko se daradara fa e ba ni wadi oro yi wo,1,neutral
ile oluji ondo state yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni □ yoruba tv,1,neutral
aaro ati ale,1,neutral
rhythmic aránmúpè consonants ḿ and ń they can stand on their own báyọ̀ ń lọ sí ilé àrà m̀ bá dá they can start words ǹjẹ́ ḿbẹ ńkọ́ m̀bá they often carry tonal marks m̀ ḿ ń ǹ consonants can follow them ǹjẹ́ ḿbẹ ńkọ́,1,neutral
ede geesi ni ko apileko yii sugbon use takuntakun ni international mother language day,1,neutral
ẹni mélòó ló wà lábà a púpọ̀ b méjì d mẹ́rin,1,neutral
awon ileese ifopo ile yii refineries maa to bere ise laipe nnpc lo so bee,1,neutral
ẹni mélòó ló mọ̀ ọ́ láṣà ní nàìjá àwọ̀ wo ni wà á mú bí a bá ní o mú ẹyin ọjọ́ àjíǹde tí o fẹ́ràn pupa ni mo fẹ́,1,neutral
lojo oni ni odun ni benito musolini gba ijoba orileede italy,1,neutral
ẹni mélòó ló mọ̀ wípé alkebulan ni a mọ tẹ́lẹ̀ kí rome tó pé wá ní afriafrica,1,neutral
huum o ya so itumo gbolohun yi i to ba je omo yoruba ponbele ni e oku onika kan abi okun onika mewa ewo n,1,neutral
olùdíje fún ipò ààrẹ orílẹ̀èdè ùgándà bobi wine |,1,neutral
a lè yan ẹran míì fún ọ̀sẹ̀ kan ẹ wá sọ fún mi báwo ni aàrùn ṣe lè ṣe lúgọ sínú irúu ẹran tíná ti rà pa báyìí,1,neutral
àwọn bàbá wa mọnimọni mèèyànmèèyàn pòwe wọ́n ní bí ọkọ̀ bá ròkun bó rọ̀sà ó di dandan kí ó forí lé èbúté ǹjẹ́ o lè sọ ohun tí à ń pe ẹ̀yà ara ọkọ̀ ojú omi ní èdè yorùbá = ìdákọ̀ró,1,neutral
gbogbo ọmọ tí wọ́n bá bí fún aláké tó ń jẹ lọ́wọ́ ní wọ́n ma kọ ìlà ọ̀yọ́ fún,1,neutral
a rí àpẹrẹ ńnú orúkọ ìró gbólóhùn mélòó kọ̀ọ̀kan ló kàn yàtọ̀ ìtumọ̀ ò yàtọ̀ òrìṣà ni oritṣẹ̀,1,neutral
báyìí là ń ṣe nílée wa,1,neutral
ẹní bá ríbi ṣu á dáwọ́ tẹlẹ̀ á fẹju ranran,1,neutral
eégún ń pẹ̀ṣà ọ̀kọrin ń korin ọdẹ ń akéwì ń kéwì,1,neutral
ní ayé àti àwọn ọba onípò ọlọ́la àti olóyè ni wọ́n ma ń tẹ́ ewé sílẹ̀ fún láti tẹ̀ kọjá,1,neutral
abúlé meaning ► hamlet kiri láti abúlé dé abúlé ìletò dé ìletò move abouthawk from hamlet to hamlet village to village,1,neutral
idi kan ti mo le ri toka si ni wipe atare maa n ta bi eranko ti won pe mo ni sugbon a o se iwadi sii,1,neutral
dirty ló di ìdọ̀tí andand co ló di àńkóò damn ló di ìdáàmù ló di ṣọ́bìrì,1,neutral
tomiwailori apaadi are broken pieces of a clay pot akufo ikoko alamo ni won npe ni apaadi shey pupo,1,neutral
ta lọmọ olóhù wíníwíní yẹn,1,neutral
kí loókọ ẹyẹ yìí,1,neutral
omi tí kò jàgbẹ̀ lójú ó lè dénú akéwì kó dòkun ó lè dénú akéwì kó dọ̀sà ẹ̀fúùfù tó sì ń mòkun mọ̀sà ó lè dénú akéwì,1,neutral
ara ìtẹ́kùú ètò ìsìnkú ilẹ̀ yoòbá ni asọẹbí,1,neutral
bóyá awo ọpa ni ẹ ní lọ́kàn aṣọ ni kíjìpá jẹ́,1,neutral
àwọn àdánan nì kì í ṣe tilẹ̀ yìí rárá o amẹ́ la ti kóo wọlé,1,neutral
ìdáwọ́ dúró lóri gbígba abẹ́rẹ́ àjésára covid ní ilẹ̀ europe ohun tí a mọ̀ nípa rè nìyí,1,neutral
bí a bá ṣánpá ṣánpá bí kò bá ṣe é ṣán mọ́,1,neutral
a óò wá àfòmọ́ tọ̀ọ́létọ̀ọ́lé bíi mélòó kan a ó jó o ní iná a ó gún un atọ̀ọ́lé yó máa fẹ̀kọ lò ó bíi àgúnmu,1,neutral
àmọ́ bí a mú ti ọba kúrò enìkan wà tí kìí dọ̀bálẹ̀ fúnba,1,neutral
kí ni oríkì rẹ ọmọ ìlú wo ni ẹ́ ṣé o mọ oríkì ìdílée tàbí orílẹ̀ rẹ,1,neutral
ẹ pàdé ọ̀kan lára àwọn olùdájọ́ ìdíje màmá àrìnpé adéjùmọ̀ ọ̀jọ̀gbọ́n àti olùdarí sẹ́yìn ẹ̀ka ẹ̀kọ́ ẹ̀dá èdè àti àwọn èdè ilẹ̀ áfíríkà ti fásitì ibadan ẹ wo,1,neutral
irú obìnrin wo ni à ń pè ní abẹ̀bẹ̀ṣàyò a obìnrin gíga b obìnrin arẹwà d obìnrin ọ̀bùn,1,neutral
sugbon eko elekolegba elegbaohun ti awa ko naani ni awon tilu okere bii burasilikuba ati amerika n wa ko ni,1,neutral
ọ̀gá ní kí ìjọba ó dá àwọn ajagun ajìjàgbara tó wà ní ìkáwọ́ wọn sílẹ̀ àwọn á dá àwọn ọmọ wa padà,1,neutral
à ti jẹ awùsá ò tó à ti mu omi sí i òwe ni kíni ìtumọ̀,1,neutral
ka to te yanrin,1,neutral
ká = lets lọ = go sí = to ọ̀dọ̀ = place ahunṣọ = weaver ká lọ sí ọ̀dọ̀ ahunṣọòkè lets go to the aṣọòkè weavers place,1,neutral
ọlọ́jọ́ ń ka ọjọ́,1,neutral
àmọ́ ìlú kan ṣoṣo kọ́ ni à ń lù fún orin sákárà a tún ní àwọn ohun ìlú mìíràn,1,neutral
ọjọ́ kan péré kí ọdún yìí dágbére fáyé ▼,1,neutral
kí ni orúkọ ìperí fún ẹranko inú àwòrán yìí nílẹ̀ẹ káàárọ̀oòjíire,1,neutral
ẹ̀daèdè yorùbá wo la ti ń fi u bẹ̀rẹ̀ ọ̀rọ̀,1,neutral
kini orukọ oye ọba ilu rẹ fun apẹẹrẹ sulu gambari ti ilọrin,1,neutral
ẹranko abìwo ẹranko afàyàfà ẹranko abìyẹ́,1,neutral
aáwọ̀ àárínin iléifẹ̀ àti modákẹ́kẹ́ aago kan,1,neutral
òmìrán = giant òmìránbìnrin yìí ṣe aláàbò ọba dahomey rí this giantess was a security of the king of dahomey,1,neutral
irawo ejo esan erin irawo ookan odo odo asshii,1,neutral
ǹjẹ́ ìwọ́ mọ̀ wípé iléifẹ̀ ti lo onírúurú sáà sẹ́yìn kí ó tó kan ifẹ̀ òní otù ifẹ̀ ifẹ̀ oòdáyé ifẹ̀ oòrè ifẹ̀ oòyèlagbò àdàpé ifẹ̀ oòtólú ifẹ̀ ọọ̀ni,1,neutral
irúfẹ́ èso wo ni àgbagbà,1,neutral
ojo owuro lo bi otutu ale,1,neutral
ẹni tí à ń gbé ìyàwó bọ̀ wá bá,1,neutral
ẹ̀ka èdè ► ado nanti aje ewi ooo,1,neutral
àìsanra tó ajá ológìnní kì í ṣe ti àìjẹun kánú bíran rẹ̀ ṣe mọ ni cats relative smallness to dogs isnt for want,1,neutral
orúkọ mìíràn fún òǹwòran ìjà ni a wòranwòran b apẹpẹ d lúkú,1,neutral
láàárín ọjọ́ méje ni a fi ń ṣe ìpalẹ̀mọ́ eré ẹ̀yọ̀,1,neutral
ìtumọ̀ ìyátọ̀ meaning and differences,1,neutral
ẹ̀dá ẹranko oníkarahun inú omi kan bíi ìgbín ni owó ẹyọ jẹ́ onírúurú ló wà,1,neutral
ògìrì ìsebẹ̀ fún àwọn yorùbá tí wọ́n fi ẹ̀gúsí ṣe ìṣẹ̀dá rẹ̀ ti ọwọ́ àwọn ìjẹ̀bú wá wọ́n ma ń lòó fún oúnjẹ ìbílẹ̀,1,neutral
kí ló ń ṣẹlẹ̀,1,neutral
bí agbada ò bá gbóná àgbàdo ò leè ta if the frying pan is not heated up the corns cannot pop good things do not,1,neutral
ó jí lówùúrọ̀ oníkuukù ọjọ́ yẹn ó nawọ́ gan ẹ̀rọ ìbánisọ̀rọ̀ alágbèéká rẹ̀ láti kà nípa ìgbòkègbodò ọkọ̀ lórí ibùsùn rẹ,1,neutral
ẹpọ̀n lẹpọ̀n ń jẹ́ awọ rẹ̀ ló yi jura wọn lọ,1,neutral
ní ọdúnun orílẹ̀èdèe ni ó ṣe ipò kẹ́rin orílẹ̀èdè tí ó ń ta èdìdì òdòdó sí òkè òkun jù lọ ️,1,neutral
wọ́n kó ẹjọ́ lọ sí ọ̀run lọ́dọ̀,1,neutral
orí ni ère lọ́balọ́ba ńlẹ̀ifẹ̀ ìgbanì bí aláṣẹ èkejì òrìṣà bá yúnsẹ̀ òrìṣà dandan ni láti ya ère oríi rẹ̀,1,neutral
ọjọ́ ìsinmi tíà ń pe ọjọ́ọ̀sẹ̀ sunday kì í ṣe ọjọ́ tí a fi ń sinmi gẹ́gẹ́ bí a ṣe mọ̀n ọ́n lónìí yorùbá ní ìtàn nípa ìtumọ̀,1,neutral
akoko se akoko sw owo ose ese odo ilaje ileoluji irele,1,neutral
ǹjẹ́ ìwọ́ mọ̀ wípé àjẹnù ìrèkè a máa fa àkéréke bí ohun aládìńdùn ṣe ń fa kòkòrò,1,neutral
ọ̀pẹ ọba igi palm tree king of trees,1,neutral
òní ló pé ọ̀sẹ̀ kan gbáko tí kiní náà sọ mí wò fúngbà àkọ́kọ́ àwòrán bí ó ti yẹ kí ó wà,1,neutral
tí a bá tiẹ̀ wá ní pé ẹní wà ní ìdí ẹ̀rọ ò kí ń ṣe ọmọ yorùbá,1,neutral
o fẹ́ fọ iléè rẹ mọ́ má ṣòpò rìn jìnà pé affairs sóríi ẹ̀rọ,1,neutral
àwọn èèyàn wa lọ́ra wọn ò tilẹ̀ gba ti owó èèbó tuntun ọ̀hún nígbàtí ó máa fi di shillings ti di ìlúmọ̀ọ́ká,1,neutral
yorùbá word of the day àgàgà another word for àgàgà is pàápàá jùlọ tell us wordsthings you would like to learn,1,neutral
àṣà kì í ṣe nílẹ̀ yìí nìkan mo lérò wípé o mọ̀ bẹ́ẹ̀,1,neutral
what is the name of the ancient yorùbá town that they say has no door nor keys clue it is in their eulogy kíni orúkọ ìlú yorùbá àtijọ́ tí wọ́n ní kò ní ilẹ̀kùn kò sì ní kọ́kọ́rọ́ ìtọ́nisọ́nà ó wà nínú oríkì wọn,1,neutral
àjàpá ní kò sí oun tó dà bí oun tí a mọ̀ ọ́ṣe ó ní bí òún bá ju ẹyìn sẹ́nu òun a tu èkùrọ́ sílẹ̀,1,neutral
kí ni ẹyẹ òwìwí ń wá nínú ìpàdé ìgbìmọ̀ ìjọba tanzania,1,neutral
traditional occupations and their modern day equivalents iṣẹ́ àbáláyé àti bákan náà wọn ní aiyé òní gbẹ́nàgbẹ́nà construction engineering àyàn drummer aṣọ híhun fabric production oníṣègùn botanist doctor pharmacologist nurse medical lab science,1,neutral
òwe proverb san là ń rìn ajé ní ń mú ni pẹ kọrọ translation one normally walks straight and upright it is money that makes one cut corners kí èèyàn ṣesọ ohun tó yẹ kó ṣesọ kó yé dẹ́gbẹ̀ kiri one should go straight to the point and stop cutting corners,1,neutral
traditional kings and their royal titles part àwọn ọba àti orúkọ tí à ń pè wọ̀n ń apá kíni orúkọ tí a ma ń pe ọba ẹ̀pẹ́ ni ọlọ́jà ìlú ẹ̀pẹ́ the title of the king of ẹ̀pẹ́ is ọlọ́jà of ẹ̀pẹ́ lagos state,1,neutral
ògúǹdé ṣe onírúurú eré olóré ìbílẹ̀ tó kọ́kọ́ bá èèbó kópa ńnú sinimáa ní,1,neutral
ògùngùn = òògùn = oorun èwìwọ̀ = èèwọ̀,1,neutral
lẹ́yìn àwọn ìbejì táíyé kánhìn ó kan ìdòwú ó kan àlàbá orúkọ àmútọ̀runwá wo ló kàn lẹ́yìn àlàbá,1,neutral
ara wa náà ni,1,neutral
kíló pa wọ́n pọ̀ ègbo ẹ̀kọ àti gúgúrú,1,neutral
ìdílé wo ni ti ọọ̀ni okùnadé tó wàjà,1,neutral
nítorí ìdí èyí àwọn yoòbá á máa pe ẹní fẹ́rànan oorun tó ma ń sùn ganan ní ẹtà tàbí kí wọ́n ó ní ó sùn ju ẹtà lọ,1,neutral
ẹni tí ń fi ilà kíkọ ṣiṣẹ́ ṣe ni olólà,1,neutral
o ni won je ki ohun lo aatan lo jee,1,neutral
ǹjẹ́ ìwọ́ mọ̀ wípé nítorí ìṣe bí omi àtisánmà wá ṣe máa ń ro bíi omi inú agbọ̀nihò ni yorùbá fi pe omi nì ní òjò ohun ń jò,1,neutral
òtútù = òórùn òrùlé = òòlé ọ̀lẹ̀lẹ̀ = ọ̀ọ̀lẹ̀ = oókọ,1,neutral
it is igi ọsàn,1,neutral
ọ̀nà tó tààrà ni mo yà adífá fún ọ̀rúnmìlà tí ń ṣawo ó relé olókun,1,neutral
